	Views	Protein	Species	E-value	% identity	Align len	Strands	Query ID	Query from	Query to	Target from	Target to	Bitscore	# identical	Positives	Gaps	Query len	Target len
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G044500.4	Qurub.09G044500.4	Q.rubra v2.1	4.23e-27	34	231	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	9	228	19	212	111.309	79	112	48	235	592
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.002G170300.1.p	Potri.002G170300.1.p	P.trichocarpa v4.1	1.27e-26	29	239	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	7	235	1	226	108.227	70	115	23	235	374
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G090500.1.p	Caden.11G090500.1.p	C.dentata v1.1	2.55e-26	33	211	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	31	225	35	234	107.457	69	105	27	235	389
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.09G211000.1.p	Caden.09G211000.1.p	C.dentata v1.1	1.38e-25	33	242	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	1	229	1	228	107.071	79	118	27	235	613
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT2G46495.1	AT2G46495.1	A.thaliana TAIR10	1.82e-25	32	186	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	28	209	23	206	105.145	60	94	6	235	373
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G049100.2.p	Caden.12G049100.2.p	C.dentata v1.1	1.90e-25	35	212	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	1	209	1	194	106.686	75	114	21	235	577
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G043500.1	Qurub.09G043500.1	Q.rubra v2.1	1.78e-24	31	216	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	29	231	25	228	102.064	68	109	25	235	367
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G047000.1.p	Caden.12G047000.1.p	C.dentata v1.1	3.19e-24	31	214	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	31	231	29	230	101.679	66	106	25	235	369
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.19G255700.1.p	Glyma.19G255700.1.p	G.max Wm82.a4.v1	8.30e-24	32	219	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	9	216	7	209	100.523	70	115	27	235	379
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.015G017800.1.p	Potri.015G017800.1.p	P.trichocarpa v4.1	9.96e-24	29	229	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	9	227	8	228	100.138	67	103	18	235	379
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.014G098200.1.p	Potri.014G098200.1.p	P.trichocarpa v4.1	1.07e-23	31	209	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	16	216	7	206	100.138	65	101	17	235	372
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G047100.1.p	Caden.12G047100.1.p	C.dentata v1.1	1.15e-23	30	214	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	31	231	57	258	100.523	65	108	25	235	396
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.012G011500.2.p	Potri.012G011500.2.p	P.trichocarpa v4.1	2.88e-23	30	230	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	9	227	7	228	98.9821	68	104	19	235	379
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G179300.1	Qurub.04G179300.1	Q.rubra v2.1	2.88e-23	32	197	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	31	209	41	226	99.3673	64	100	29	235	397
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.09G211200.1.p	Caden.09G211200.1.p	C.dentata v1.1	3.92e-23	33	239	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	1	229	1	228	100.138	78	118	21	235	613
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.01G157600.1.p	Caden.01G157600.1.p	C.dentata v1.1	4.49e-23	29	236	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	4	233	9	227	98.5969	68	110	23	235	393
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.012G003500.1.p	Potri.012G003500.1.p	P.trichocarpa v4.1	4.07e-22	37	220	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	29	235	22	224	97.0561	81	101	30	235	605
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G043300.1	Qurub.09G043300.1	Q.rubra v2.1	5.61e-22	30	216	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	29	231	26	228	95.5153	65	106	26	235	367
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.001G154500.1.p	Potri.001G154500.1.p	P.trichocarpa v4.1	7.18e-22	29	233	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	10	235	8	218	93.5893	67	114	29	235	271
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.012G002800.1.p	Potri.012G002800.1.p	P.trichocarpa v4.1	1.86e-21	37	203	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	32	227	25	215	95.1301	75	97	19	235	603
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.07G056200.1.p	Glyma.07G056200.1.p	G.max Wm82.a4.v1	2.91e-21	30	216	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	12	216	7	210	93.5893	64	107	23	235	373
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.11G110300.1	Qurub.11G110300.1	Q.rubra v2.1	4.34e-21	31	234	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	4	229	3	210	92.8189	72	105	34	235	351
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT5G53110.1	AT5G53110.1	A.thaliana TAIR10	4.77e-21	33	217	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	33	233	32	237	92.8189	72	98	27	235	383
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.003G080200.1.p	Potri.003G080200.1.p	P.trichocarpa v4.1	8.33e-21	32	177	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	17	191	42	197	91.2781	56	87	23	235	297
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.003G080200.3.p	Potri.003G080200.3.p	P.trichocarpa v4.1	8.58e-21	32	177	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	17	191	42	197	90.1225	56	87	23	235	252
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.012G003400.2.p	Potri.012G003400.2.p	P.trichocarpa v4.1	8.95e-20	35	216	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	29	235	26	226	90.1225	75	100	24	235	482
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.012G003400.3.p	Potri.012G003400.3.p	P.trichocarpa v4.1	9.31e-20	35	216	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	29	235	26	226	90.1225	75	100	24	235	473
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.017G035500.1.p	Potri.017G035500.1.p	P.trichocarpa v4.1	3.92e-19	30	209	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	8	206	11	200	88.5817	62	97	29	235	595
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.02G157400.1	Qurub.02G157400.1	Q.rubra v2.1	6.27e-19	29	209	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	4	209	9	198	87.0409	61	97	22	235	378
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.16G025100.1.p	Glyma.16G025100.1.p	G.max Wm82.a4.v1	7.04e-19	30	198	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	31	216	23	209	87.0409	59	103	23	235	379
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.012G003000.1.p	Potri.012G003000.1.p	P.trichocarpa v4.1	9.50e-19	33	212	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	32	235	29	228	87.4261	71	97	20	235	609
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.10G049200.1.p	Caden.10G049200.1.p	C.dentata v1.1	1.45e-18	32	186	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	12	191	9	172	84.7297	60	96	28	235	270
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT5G36001.2	AT5G36001.2	A.thaliana TAIR10	1.48e-18	29	203	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	25	223	24	204	83.5741	59	95	26	235	222
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.12G046400.1	Qurub.12G046400.1	Q.rubra v2.1	1.73e-18	32	186	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	12	191	9	172	84.3445	60	94	28	235	270
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT5G36001.1	AT5G36001.1	A.thaliana TAIR10	8.14e-18	29	203	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	25	223	24	204	83.1889	59	95	26	235	323
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT2G25410.1	AT2G25410.1	A.thaliana TAIR10	5.30e-17	30	193	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	27	209	25	206	81.6481	58	85	21	235	378
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.07G004900.1	Qurub.07G004900.1	Q.rubra v2.1	3.94e-16	42	99	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	1	98	1	97	79.7221	42	62	3	235	658
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.06G127300.1.p	Glyma.06G127300.1.p	G.max Wm82.a4.v1	4.55e-16	27	211	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	29	227	29	230	78.9518	58	102	21	235	386
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.17G214700.1.p	Glyma.17G214700.1.p	G.max Wm82.a4.v1	1.21e-15	31	216	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	25	235	22	231	78.1814	66	91	11	235	608
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.001G091700.1.p	Potri.001G091700.1.p	P.trichocarpa v4.1	1.66e-15	27	185	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	43	222	34	211	77.411	50	87	12	235	379
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.003G139900.1.p	Potri.003G139900.1.p	P.trichocarpa v4.1	5.21e-15	28	219	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	3	216	4	209	75.8702	61	102	18	235	386
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.01G207100.2.p	Glyma.01G207100.2.p	G.max Wm82.a4.v1	6.49e-15	35	123	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	12	132	5	121	73.9442	43	65	8	235	243
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.17G214500.1.p	Glyma.17G214500.1.p	G.max Wm82.a4.v1	1.00e-14	30	216	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	25	235	22	231	75.485	65	91	11	235	608
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.17G214200.1.p	Glyma.17G214200.1.p	G.max Wm82.a4.v1	1.04e-14	30	216	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	25	235	22	231	75.485	65	91	11	235	608
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.02G100400.1.p	Glyma.02G100400.1.p	G.max Wm82.a4.v1	2.60e-14	28	206	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	35	227	31	216	74.3294	58	97	33	235	604
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G048200.1.p	Caden.12G048200.1.p	C.dentata v1.1	2.71e-14	31	183	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	50	229	31	190	74.3294	56	83	26	235	518
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.17G215000.3.p	Glyma.17G215000.3.p	G.max Wm82.a4.v1	1.38e-13	29	216	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	25	235	22	231	71.2478	63	90	11	235	309
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.14G118700.1.p	Glyma.14G118700.1.p	G.max Wm82.a4.v1	5.42e-13	29	202	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	43	228	48	235	70.4774	59	95	30	235	624
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.13G033200.1.p	Glyma.13G033200.1.p	G.max Wm82.a4.v1	1.62e-12	29	208	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	32	224	29	227	68.9366	61	89	24	235	616
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.07G110000.1.p	Caden.07G110000.1.p	C.dentata v1.1	3.79e-12	37	124	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	4	118	3	118	67.3958	46	62	17	235	314
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.13G033900.1.p	Glyma.13G033900.1.p	G.max Wm82.a4.v1	1.85e-11	27	208	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	31	222	27	223	65.855	56	85	27	235	615
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.08G022900.1.p	Glyma.08G022900.1.p	G.max Wm82.a4.v1	5.36e-11	26	233	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	13	225	11	238	64.3142	61	93	25	235	393
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.19G069400.1.p	Glyma.19G069400.1.p	G.max Wm82.a4.v1	8.44e-11	27	211	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	25	228	21	211	63.929	57	96	27	235	600
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.015G018101.2.p	Potri.015G018101.2.p	P.trichocarpa v4.1	9.78e-11	34	167	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	71	229	3	156	63.1586	57	77	21	235	339
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.09G182250.1.p	Glyma.09G182250.1.p	G.max Wm82.a4.v1	7.26e-10	26	183	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	3	180	32	204	60.077	48	79	15	235	253
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.13G032700.1.p	Glyma.13G032700.1.p	G.max Wm82.a4.v1	2.06e-9	27	205	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	30	222	27	226	59.6918	55	86	17	235	618
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.11G036100.2.p	Glyma.11G036100.2.p	G.max Wm82.a4.v1	2.79e-9	28	199	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	13	202	4	182	58.5362	55	91	29	235	243
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.010G118300.1.p	Potri.010G118300.1.p	P.trichocarpa v4.1	4.58e-9	42	84	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	17	100	21	100	58.9214	35	48	4	235	614
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT2G46494.1	AT2G46494.1	A.thaliana TAIR10	4.97e-9	27	183	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	35	209	38	202	58.5362	50	83	26	235	363
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.11G036100.1.p	Glyma.11G036100.1.p	G.max Wm82.a4.v1	5.53e-9	28	200	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	12	202	67	244	58.151	55	92	31	235	305
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.008G125500.2.p	Potri.008G125500.2.p	P.trichocarpa v4.1	8.61e-9	47	73	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	28	100	32	99	58.151	34	46	5	235	613
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.008G125500.1.p	Potri.008G125500.1.p	P.trichocarpa v4.1	8.70e-9	47	73	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	28	100	32	99	58.151	34	46	5	235	614
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.04G103200.1.p	Caden.04G103200.1.p	C.dentata v1.1	3.46e-8	26	198	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	15	203	19	201	55.4546	51	84	24	235	264
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.007G126200.2.p	Potri.007G126200.2.p	P.trichocarpa v4.1	5.90e-8	33	162	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	73	227	5	147	55.4546	53	71	26	235	536
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.010G145400.1.p	Potri.010G145400.1.p	P.trichocarpa v4.1	1.93e-7	32	118	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	30	137	32	145	53.5286	38	58	14	235	298
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G076500.2.p	Potri.004G076500.2.p	P.trichocarpa v4.1	4.32e-7	23	203	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	30	216	37	233	53.1434	46	84	22	235	647
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G076100.2.p	Potri.004G076100.2.p	P.trichocarpa v4.1	7.05e-7	23	203	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	30	216	37	233	52.373	46	83	22	235	647
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G070900.1	Qurub.04G070900.1	Q.rubra v2.1	1.73e-6	46	68	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	31	98	31	94	51.2174	31	41	4	235	678
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.06G190400.1	Qurub.06G190400.1	Q.rubra v2.1	1.84e-6	44	71	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	31	100	25	92	50.447	31	37	4	235	274
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT1G18390.2	AT1G18390.2	A.thaliana TAIR10	4.22e-6	32	133	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	13	133	15	140	50.0618	43	63	19	235	655
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G057000.1.p	Caden.12G057000.1.p	C.dentata v1.1	4.38e-6	37	97	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	31	127	6	90	49.6766	36	52	12	235	544
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.07G095200.1.p	Glyma.07G095200.1.p	G.max Wm82.a4.v1	6.85e-6	32	117	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	31	137	29	138	49.2914	38	61	17	235	627
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.07G095200.3.p	Glyma.07G095200.3.p	G.max Wm82.a4.v1	7.75e-6	32	114	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	31	137	29	138	49.2914	37	57	11	235	616
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.02G071600.1.p	Caden.02G071600.1.p	C.dentata v1.1	1.37e-5	43	72	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	31	100	30	98	48.1358	31	39	5	235	301
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.012G003301.1.p	Potri.012G003301.1.p	P.trichocarpa v4.1	1.51e-5	32	117	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	1	112	1	112	47.7506	38	59	10	235	286
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.10G115500.1	Qurub.10G115500.1	Q.rubra v2.1	1.83e-5	32	113	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	31	133	34	143	47.3654	36	54	13	235	272
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.010G120800.2.p	Potri.010G120800.2.p	P.trichocarpa v4.1	1.89e-5	21	206	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	30	216	37	233	47.3654	44	75	28	235	264
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.09G181600.1.p	Glyma.09G181600.1.p	G.max Wm82.a4.v1	1.98e-5	35	80	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	30	104	36	111	48.1358	28	46	9	235	703
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.015G045200.1.p	Potri.015G045200.1.p	P.trichocarpa v4.1	1.99e-5	26	222	+/+	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	31	229	39	245	47.7506	57	90	38	235	638
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.M225400.1	Qurub.M225400.1	Q.rubra v2.1	1.06e-134	81	270	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	1	270	1	256	396.741	219	231	14	278	624
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G056600.1.p	Caden.12G056600.1.p	C.dentata v1.1	1.92e-115	75	276	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	1	274	1	260	349.362	206	221	18	278	685
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G049200.1.p	Caden.12G049200.1.p	C.dentata v1.1	1.29e-101	69	283	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	1	272	1	275	314.309	195	213	19	278	710
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G049300.1.p	Caden.12G049300.1.p	C.dentata v1.1	3.82e-99	62	275	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	1	270	1	260	305.449	170	199	20	278	618
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G044100.1	Qurub.09G044100.1	Q.rubra v2.1	1.04e-96	69	262	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	13	271	2	249	300.442	182	200	17	278	678
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G044100.2	Qurub.09G044100.2	Q.rubra v2.1	1.16e-96	69	262	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	13	271	2	249	300.442	182	200	17	278	675
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.12G191200.2	Qurub.12G191200.2	Q.rubra v2.1	2.32e-91	58	284	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	1	277	11	284	286.574	166	199	17	278	668
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.12G191200.6	Qurub.12G191200.6	Q.rubra v2.1	2.32e-91	58	284	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	1	277	11	284	286.574	166	199	17	278	668
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.12G191200.4	Qurub.12G191200.4	Q.rubra v2.1	2.32e-91	58	284	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	1	277	11	284	286.574	166	199	17	278	668
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G048800.1.p	Caden.12G048800.1.p	C.dentata v1.1	2.43e-91	75	215	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	32	245	1	192	283.108	162	171	24	278	541
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.12G191200.1	Qurub.12G191200.1	Q.rubra v2.1	9.81e-91	59	278	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	1	271	11	278	285.034	165	197	17	278	676
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.12G191200.5	Qurub.12G191200.5	Q.rubra v2.1	9.81e-91	59	278	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	1	271	11	278	285.034	165	197	17	278	676
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.12G191200.3	Qurub.12G191200.3	Q.rubra v2.1	9.81e-91	59	278	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	1	271	11	278	285.034	165	197	17	278	676
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.08G165700.1.p	Caden.08G165700.1.p	C.dentata v1.1	2.11e-90	61	275	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	1	270	1	258	283.878	167	191	22	278	659
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.M188500.1	Qurub.M188500.1	Q.rubra v2.1	1.37e-87	64	277	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	1	277	1	258	274.248	178	200	19	278	581
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G047900.1.p	Caden.12G047900.1.p	C.dentata v1.1	3.02e-87	65	249	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	1	246	1	238	274.248	161	188	14	278	612
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G048700.1.p	Caden.12G048700.1.p	C.dentata v1.1	7.71e-87	65	271	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	1	270	1	231	273.478	175	190	41	278	615
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G190600.1.p	Caden.11G190600.1.p	C.dentata v1.1	1.39e-86	57	270	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	1	270	1	247	273.092	155	184	23	278	629
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.08G165800.1.p	Caden.08G165800.1.p	C.dentata v1.1	1.51e-85	58	274	+/+	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	1	270	1	246	270.781	160	186	32	278	647
