query_id,subject_id,subject_id.oak_tanoak,pct_ident.tanoak_oak,len.tanoak_oak,E.tanoak_oak,nextE.tanoak_oak,E_diff.tanoak_oak,Score.tanoak_oak,pct_ident.oak_tanoak,len.oak_tanoak,E.oak_tanoak,nextE.oak_tanoak,E_diff.oak_tanoak,Score.oak_tanoak
augustus_masked-490_pilon-processed-gene-2.8-mRNA-1,Qrob_P0556070.2,augustus_masked-490_pilon-processed-gene-2.8-mRNA-1,96.419,363,0,1.41e-75,-Inf,723,96.419,363,0,0,NA,723
augustus_masked-491_pilon-processed-gene-2.2-mRNA-1,Qrob_P0735310.2,augustus_masked-491_pilon-processed-gene-2.2-mRNA-1,91.026,312,0,1.0199999999999999e-43,-Inf,521,91.026,312,0,NA,NA,521
augustus_masked-492_pilon-processed-gene-1.2-mRNA-1,Qrob_P0208110.2,augustus_masked-492_pilon-processed-gene-1.2-mRNA-1,86.932,176,5.15e-109,8.98e-75,-34.241469107626116,310,86.932,176,4.69e-109,2.1900000000000002e-79,-29.669271272125044,310
augustus_masked-499_pilon-processed-gene-0.2-mRNA-1,Qrob_P0473250.2,augustus_masked-499_pilon-processed-gene-0.2-mRNA-1,96.104,231,7.059999999999999e-160,8.21e-4,-156.06553845606766,441,96.104,231,9.059999999999999e-160,7.46e-4,-155.91561062979585,441
augustus_masked-499_pilon-processed-gene-1.4-mRNA-1,Qrob_P0724940.2,augustus_masked-499_pilon-processed-gene-1.4-mRNA-1,95.842,962,0,5.119999999999999e-167,-Inf,1854,95.842,962,0,0,NA,1854
augustus_masked-499_pilon-processed-gene-10.6-mRNA-1,Qrob_P0517900.2,augustus_masked-499_pilon-processed-gene-10.6-mRNA-1,100,197,1.91e-146,5.72e-123,-23.47636266154531,413,100,197,1.35e-146,1.03e-58,-87.88250345621017,413
augustus_masked-499_pilon-processed-gene-11.4-mRNA-1,Qrob_P0078050.2,augustus_masked-499_pilon-processed-gene-11.4-mRNA-1,85.235,149,2.3999999999999998e-82,5.13e-25,-57.32990612340021,252,85.235,149,1.3200000000000001e-77,1.1e-12,-64.92081875395237,239
augustus_masked-499_pilon-processed-gene-16.2-mRNA-1,Qrob_P0723020.2,augustus_masked-499_pilon-processed-gene-16.2-mRNA-1,94.068,118,1.14e-75,4.47e-10,-65.59340267179547,221,94.068,118,2.01e-75,1.0500000000000001e-29,-45.717993241649445,221
augustus_masked-499_pilon-processed-gene-16.3-mRNA-1,Qrob_P0723010.2,augustus_masked-499_pilon-processed-gene-16.3-mRNA-1,97.696,217,4.459999999999999e-159,1.02e-81,-77.35926531304978,437,97.696,217,5.719999999999999e-159,5.919999999999998e-101,-58.01492567792991,437
augustus_masked-499_pilon-processed-gene-17.4-mRNA-1,Qrob_P0321540.2,augustus_masked-499_pilon-processed-gene-17.4-mRNA-1,98.765,243,0,1.63e-9,-Inf,500,98.765,243,0,2.55e-7,-Inf,500
augustus_masked-499_pilon-processed-gene-4.2-mRNA-1,Qrob_P0517980.2,augustus_masked-499_pilon-processed-gene-4.2-mRNA-1,97.778,405,0,1.15e-44,-Inf,826,97.778,405,0,1.17e-43,-Inf,826
augustus_masked-499_pilon-processed-gene-4.3-mRNA-1,Qrob_P0517990.2,augustus_masked-499_pilon-processed-gene-4.3-mRNA-1,93.333,90,7.97e-52,8.66e-9,-43.036059570621234,156,93.333,90,9.949999999999999e-52,1.12e-24,-27.051394941924457,156
augustus_masked-499_pilon-processed-gene-8.7-mRNA-1,Qrob_P0261080.2,augustus_masked-499_pilon-processed-gene-8.7-mRNA-1,92.308,91,1.56e-57,1.25e-53,-3.9037854146535977,175,92.308,91,1.81e-57,3.79e-24,-33.32096063509889,175
augustus_masked-499_pilon-processed-gene-9.0-mRNA-1,Qrob_P0626540.2,augustus_masked-499_pilon-processed-gene-9.0-mRNA-1,97.414,580,0,9.75e-75,-Inf,1183,97.414,580,0,5.28e-72,-Inf,1183
augustus_masked-501_pilon-processed-gene-0.3-mRNA-1,Qrob_P0147560.2,augustus_masked-501_pilon-processed-gene-0.3-mRNA-1,96.875,384,0,2.39e-77,-Inf,755,96.875,384,0,5.35e-78,-Inf,755
augustus_masked-501_pilon-processed-gene-0.5-mRNA-1,Qrob_P0147540.2,augustus_masked-501_pilon-processed-gene-0.5-mRNA-1,97.156,211,3.549999999999999e-152,8.76e-109,-43.39227575311298,427,97.156,211,2.6599999999999994e-152,8.439999999999999e-66,-86.5014608099946,427
augustus_masked-501_pilon-processed-gene-2.2-mRNA-1,Qrob_P0147850.2,augustus_masked-501_pilon-processed-gene-2.2-mRNA-1,94.565,184,1.08e-126,1.02e-5,-120.97517641627496,353,94.565,184,7.629999999999998e-119,1.19e-93,-25.193022423437654,333
augustus_masked-50530_pilon-processed-gene-0.1-mRNA-1,Qrob_P0494300.2,augustus_masked-50530_pilon-processed-gene-0.1-mRNA-1,60.825,194,1.03e-64,1.56e-33,-31.180287373649286,203,62.371,194,6.029999999999999e-72,5.769999999999999e-55,-16.980858501015575,223
augustus_masked-512_pilon-processed-gene-1.6-mRNA-1,Qrob_P0499670.2,augustus_masked-512_pilon-processed-gene-1.6-mRNA-1,95.724,304,0,1.55e-62,-Inf,601,95.724,304,0,1.36e-60,-Inf,601
augustus_masked-513_pilon-processed-gene-1.5-mRNA-1,Qrob_P0582530.2,augustus_masked-513_pilon-processed-gene-1.5-mRNA-1,98.5,200,2.8599999999999996e-147,4.9e-70,-77.23383004689948,406,98.5,200,3.68e-147,8.28e-79,-68.35218251811136,406
augustus_masked-513_pilon-processed-gene-4.5-mRNA-1,Qrob_P0454460.2,augustus_masked-513_pilon-processed-gene-4.5-mRNA-1,97.674,129,4.96e-92,1.4e-12,-79.45064635918803,268,97.674,129,5.2e-92,6.24e-32,-60.079181246047625,268
augustus_masked-515_pilon-processed-gene-0.5-mRNA-1,Qrob_P0110020.2,augustus_masked-515_pilon-processed-gene-0.5-mRNA-1,98.148,216,1.9499999999999996e-159,2.5499999999999998e-48,-111.11650556907142,442,98.148,216,3.0699999999999993e-159,8.649999999999999e-82,-77.44987773198764,442
augustus_masked-516_pilon-processed-gene-5.2-mRNA-1,Qrob_P0354030.2,augustus_masked-516_pilon-processed-gene-5.2-mRNA-1,77.244,312,1.06e-135,2.88e-59,-76.43408662249445,389,77.244,312,2.7199999999999997e-143,7.750000000000001e-73,-70.45473279847212,409
augustus_masked-516_pilon-processed-gene-8.14-mRNA-1,Qrob_P0513300.2,augustus_masked-516_pilon-processed-gene-8.14-mRNA-1,99.111,450,0,4.12e-127,-Inf,922,99.111,450,0,0,NA,922
augustus_masked-516_pilon-processed-gene-8.17-mRNA-1,Qrob_P0354020.2,augustus_masked-516_pilon-processed-gene-8.17-mRNA-1,83.399,253,2.9499999999999995e-159,1.3099999999999999e-42,-116.6474492796776,443,84.064,251,6.389999999999999e-159,1.4e-150,-8.34062717751982,443
augustus_masked-518_pilon-processed-gene-0.2-mRNA-1,Qrob_P0585060.2,augustus_masked-518_pilon-processed-gene-0.2-mRNA-1,90.341,704,0,5.46e-5,-Inf,1241,90.341,704,0,1.46e-9,-Inf,1240
augustus_masked-518_pilon-processed-gene-11.3-mRNA-1,Qrob_P0656600.2,augustus_masked-518_pilon-processed-gene-11.3-mRNA-1,96.809,188,6.009999999999999e-133,9.62e-49,-84.20430060003507,369,96.809,188,7.71e-133,2.19e-46,-86.45338973678918,369
augustus_masked-518_pilon-processed-gene-14.8-mRNA-1,Qrob_P0656470.2,augustus_masked-518_pilon-processed-gene-14.8-mRNA-1,96.667,90,2.2499999999999997e-67,4.99e-50,-17.345918027512027,201,96.667,90,1.3e-67,4.0799999999999996e-48,-19.49671681078305,201
augustus_masked-518_pilon-processed-gene-28.2-mRNA-1,Qrob_P0657690.2,augustus_masked-518_pilon-processed-gene-28.2-mRNA-1,97.418,426,0,1.26e-98,-Inf,850,97.418,426,0,2.61e-99,-Inf,850
augustus_masked-518_pilon-processed-gene-3.0-mRNA-1,Qrob_P0585140.2,augustus_masked-518_pilon-processed-gene-3.0-mRNA-1,98.551,138,1.36e-98,1.33e-42,-55.99031273259687,278,98.551,138,1.7399999999999998e-98,2.17e-40,-58.09591048556592,278
augustus_masked-518_pilon-processed-gene-32.0-mRNA-1,Qrob_P0427300.2,augustus_masked-518_pilon-processed-gene-32.0-mRNA-1,91.131,451,0,8.08e-155,-Inf,832,91.131,451,0,8.88e-140,-Inf,832
augustus_masked-518_pilon-processed-gene-38.1-mRNA-1,Qrob_P0608680.2,augustus_masked-518_pilon-processed-gene-38.1-mRNA-1,98.618,434,0,9.25e-30,-Inf,890,98.618,434,0,9.080000000000001e-29,-Inf,890
augustus_masked-518_pilon-processed-gene-43.4-mRNA-1,Qrob_P0655610.2,augustus_masked-518_pilon-processed-gene-43.4-mRNA-1,97.382,191,9.88e-141,4.4e-77,-63.648695731898556,394,97.382,191,8.56e-141,5.16e-72,-68.78017593695006,394
augustus_masked-518_pilon-processed-gene-45.3-mRNA-1,Qrob_P0457880.2,augustus_masked-518_pilon-processed-gene-45.3-mRNA-1,95.288,191,5.999999999999999e-130,8.9e-44,-86.17123875626126,362,95.288,191,7.959999999999999e-130,7.959999999999999e-130,0,362
augustus_masked-518_pilon-processed-gene-53.5-mRNA-1,Qrob_P0652390.2,augustus_masked-518_pilon-processed-gene-53.5-mRNA-1,97.845,464,0,6.22e-136,-Inf,939,97.845,464,0,1.0999999999999998e-133,-Inf,939
augustus_masked-518_pilon-processed-gene-6.2-mRNA-1,Qrob_P0719040.2,augustus_masked-518_pilon-processed-gene-6.2-mRNA-1,98.864,264,0,7.89e-38,-Inf,518,98.864,264,0,8.84e-38,-Inf,518
augustus_masked-518_pilon-processed-gene-7.5-mRNA-1,Qrob_P0658160.2,augustus_masked-518_pilon-processed-gene-7.5-mRNA-1,97.475,396,0,1.76e-40,-Inf,810,97.475,396,0,1.33e-45,-Inf,810
augustus_masked-518_pilon-processed-gene-7.6-mRNA-1,Qrob_P0658170.2,augustus_masked-518_pilon-processed-gene-7.6-mRNA-1,87.586,290,9.489999999999998e-177,4.3099999999999997e-103,-73.65721105773345,492,87.586,290,3.3499999999999996e-177,1.5e-108,-68.65104645201885,493
augustus_masked-519_pilon-processed-gene-2.5-mRNA-1,Qrob_P0310430.2,augustus_masked-519_pilon-processed-gene-2.5-mRNA-1,96.646,477,0,7.059999999999998e-101,-Inf,963,96.646,477,0,7.839999999999998e-107,-Inf,963
augustus_masked-519_pilon-processed-gene-2.9-mRNA-1,Qrob_P0765250.2,augustus_masked-519_pilon-processed-gene-2.9-mRNA-1,91.844,282,6.019999999999999e-171,2.21e-14,-156.5647957824273,473,90.071,282,1.5899999999999997e-169,2.96e-75,-94.26989458673847,469
augustus_masked-522_pilon-processed-gene-3.6-mRNA-1,Qrob_P0610950.2,augustus_masked-522_pilon-processed-gene-3.6-mRNA-1,93.939,363,0,1.54e-46,-Inf,596,93.939,363,0,2.0599999999999998e-69,-Inf,610
augustus_masked-523_pilon-processed-gene-0.8-mRNA-1,Qrob_P0534630.2,augustus_masked-523_pilon-processed-gene-0.8-mRNA-1,94.248,226,1.4499999999999998e-143,3.5000000000000004e-26,-117.38270004211529,399,93.805,226,1.2899999999999998e-145,4.92e-27,-118.5813753924681,404
augustus_masked-525_pilon-processed-gene-0.11-mRNA-1,Qrob_P0310740.2,augustus_masked-525_pilon-processed-gene-0.11-mRNA-1,90.041,492,0,1.2e-56,-Inf,867,91.26,492,0,3.58e-53,-Inf,887
augustus_masked-526_pilon-processed-gene-13.1-mRNA-1,Qrob_P0338930.2,augustus_masked-526_pilon-processed-gene-13.1-mRNA-1,95.897,195,1.09e-125,6.82e-84,-41.796357876715845,352,95.897,195,2.95e-125,1.05e-77,-47.551367283091764,351
augustus_masked-526_pilon-processed-gene-13.3-mRNA-1,Qrob_P0338940.2,augustus_masked-526_pilon-processed-gene-13.3-mRNA-1,92.718,206,1.14e-139,3.4399999999999996e-129,-10.479653591235063,388,92.718,206,3.02e-131,2.1699999999999997e-72,-58.85645279089138,367
augustus_masked-526_pilon-processed-gene-13.5-mRNA-1,Qrob_P0338970.2,augustus_masked-526_pilon-processed-gene-13.5-mRNA-1,96.689,151,2.25e-108,7.79e-33,-75.5393549395612,308,96.689,151,2.89e-108,9.170000000000001e-36,-72.50147149291347,308
augustus_masked-526_pilon-processed-gene-13.6-mRNA-1,Qrob_P0338980.2,augustus_masked-526_pilon-processed-gene-13.6-mRNA-1,96.875,192,5.069999999999999e-133,3.2999999999999997e-38,-94.81350598054456,370,96.875,192,6.479999999999999e-133,2.17e-37,-95.52488472797793,370
augustus_masked-526_pilon-processed-gene-18.13-mRNA-1,Qrob_P0315420.2,augustus_masked-526_pilon-processed-gene-18.13-mRNA-1,97.721,351,0,6.4500000000000005e-21,-Inf,709,97.721,351,0,0,NA,709
augustus_masked-526_pilon-processed-gene-2.9-mRNA-1,Qrob_P0138980.2,augustus_masked-526_pilon-processed-gene-2.9-mRNA-1,94.086,372,0,1.02e-25,-Inf,710,84.235,425,0,1.66e-47,-Inf,722
augustus_masked-526_pilon-processed-gene-5.2-mRNA-1,Qrob_P0252100.2,augustus_masked-526_pilon-processed-gene-5.2-mRNA-1,96.85,127,1.3799999999999999e-89,2.25e-19,-70.21230343171013,255,96.85,127,2.04e-89,2.28e-34,-55.04830467957456,255
augustus_masked-526_pilon-processed-gene-5.3-mRNA-1,Qrob_P0252130.2,augustus_masked-526_pilon-processed-gene-5.3-mRNA-1,99.206,126,1.94e-89,6.25e-10,-79.50807828741385,254,99.206,126,2.5e-89,1.0699999999999997e-55,-33.631443769013174,254
augustus_masked-526_pilon-processed-gene-9.7-mRNA-1,Qrob_P0527220.2,augustus_masked-526_pilon-processed-gene-9.7-mRNA-1,92.276,246,2.16e-161,3.95e-51,-110.26214334447553,445,92.276,246,2.9399999999999997e-161,3.21e-52,-109.03815770199273,445
augustus_masked-530_pilon-processed-gene-10.0-mRNA-1,Qrob_P0018180.2,augustus_masked-530_pilon-processed-gene-10.0-mRNA-1,99.524,210,4.7e-154,8.87e-47,-107.27582576189602,427,99.524,210,5.31e-154,2.58e-146,-7.686525184881759,427
augustus_masked-530_pilon-processed-gene-10.4-mRNA-1,Qrob_P0018120.2,augustus_masked-530_pilon-processed-gene-10.4-mRNA-1,98.785,247,1.71e-175,1.66e-92,-82.9871119776479,482,98.785,247,2.1899999999999998e-175,3.09e-89,-86.1495143645847,482
augustus_masked-530_pilon-processed-gene-10.5-mRNA-1,Qrob_P0018110.2,augustus_masked-530_pilon-processed-gene-10.5-mRNA-1,98.456,259,0,3.0699999999999998e-120,-Inf,504,98.456,259,0,1.6800000000000002e-122,-Inf,504
augustus_masked-530_pilon-processed-gene-10.6-mRNA-1,Qrob_P0018100.2,augustus_masked-530_pilon-processed-gene-10.6-mRNA-1,98.859,263,0,2.97e-126,-Inf,513,98.859,263,0,5.1399999999999996e-135,-Inf,513
augustus_masked-530_pilon-processed-gene-10.7-mRNA-1,Qrob_P0018070.2,augustus_masked-530_pilon-processed-gene-10.7-mRNA-1,98.127,267,0,8.03e-115,-Inf,508,98.127,267,0,9.57e-124,-Inf,508
augustus_masked-530_pilon-processed-gene-10.9-mRNA-1,Qrob_P0018150.2,augustus_masked-530_pilon-processed-gene-10.9-mRNA-1,92.857,252,1.8299999999999997e-177,1.94e-81,-96.02535064019979,489,92.857,252,2.73e-177,8.59e-117,-60.497830516790486,489
augustus_masked-530_pilon-processed-gene-11.1-mRNA-1,Qrob_P0018020.2,augustus_masked-530_pilon-processed-gene-11.1-mRNA-1,93.471,291,0,1.1199999999999997e-180,-Inf,505,93.127,291,0,4.77e-154,-Inf,520
augustus_masked-530_pilon-processed-gene-7.0-mRNA-1,Qrob_P0602140.2,augustus_masked-530_pilon-processed-gene-7.0-mRNA-1,94.516,620,0,1.1899999999999999e-178,-Inf,1226,94.516,620,0,0,NA,1226
augustus_masked-530_pilon-processed-gene-8.3-mRNA-1,Qrob_P0018260.2,augustus_masked-530_pilon-processed-gene-8.3-mRNA-1,98.901,364,0,4.8200000000000006e-123,-Inf,741,98.901,364,0,4.719999999999999e-158,-Inf,741
augustus_masked-532_pilon-processed-gene-1.7-mRNA-1,Qrob_P0326260.2,augustus_masked-532_pilon-processed-gene-1.7-mRNA-1,52.632,95,5.62e-28,4.72e-10,-17.924205683065026,99.4,52.632,95,5.39e-28,9.82e-18,-10.26052272260021,99.4
augustus_masked-535_pilon-processed-gene-0.3-mRNA-1,Qrob_P0542550.2,augustus_masked-535_pilon-processed-gene-0.3-mRNA-1,77.47,253,1.7799999999999998e-139,1.2999999999999999e-61,-77.86352334999795,390,77.47,253,1.93e-139,4.08e-115,-24.325102854082104,390
augustus_masked-537_pilon-processed-gene-0.0-mRNA-1,Qrob_P0609730.2,augustus_masked-537_pilon-processed-gene-0.0-mRNA-1,98.881,268,0,7.23e-16,-Inf,543,98.881,268,0,1.21e-15,-Inf,543
augustus_masked-537_pilon-processed-gene-2.2-mRNA-1,Qrob_P0609890.2,augustus_masked-537_pilon-processed-gene-2.2-mRNA-1,99.64,278,0,2.09e-90,-Inf,560,99.64,278,0,6.52e-97,-Inf,560
augustus_masked-537_pilon-processed-gene-3.7-mRNA-1,Qrob_P0609970.2,augustus_masked-537_pilon-processed-gene-3.7-mRNA-1,98.529,544,0,1.52e-35,-Inf,1101,98.529,544,0,4.989999999999999e-151,-Inf,1101
augustus_masked-540_pilon-processed-gene-1.1-mRNA-1,Qrob_P0225590.2,augustus_masked-540_pilon-processed-gene-1.1-mRNA-1,94.531,256,0,6.47e-7,-Inf,503,94.531,256,0,1.86e-6,-Inf,502
augustus_masked-542_pilon-processed-gene-1.7-mRNA-1,Qrob_P0354550.2,augustus_masked-542_pilon-processed-gene-1.7-mRNA-1,95.238,231,2.3199999999999997e-164,3.9e-81,-83.22557662213559,454,95.238,231,2.8099999999999997e-164,9.46e-53,-111.52718481649671,454
augustus_masked-542_pilon-processed-gene-12.6-mRNA-1,Qrob_P0011800.2,augustus_masked-542_pilon-processed-gene-12.6-mRNA-1,94.697,1188,0,7.96e-16,-Inf,2301,94.697,1188,0,8.8e-17,-Inf,2301
augustus_masked-542_pilon-processed-gene-13.2-mRNA-1,Qrob_P0589720.2,augustus_masked-542_pilon-processed-gene-13.2-mRNA-1,94.355,248,2.4899999999999996e-173,1.03e-128,-44.61663787760942,488,94.355,248,7.06e-173,2.43e-72,-100.53680157254652,488
augustus_masked-542_pilon-processed-gene-19.0-mRNA-1,Qrob_P0015430.2,augustus_masked-542_pilon-processed-gene-19.0-mRNA-1,99.149,235,4.129999999999999e-176,6.62e-65,-111.2049079377833,482,99.149,235,5.299999999999999e-176,6.24e-64,-112.07090872008162,482
augustus_masked-542_pilon-processed-gene-23.4-mRNA-1,Qrob_P0669630.2,augustus_masked-542_pilon-processed-gene-23.4-mRNA-1,98.168,382,0,4.33e-118,-Inf,759,98.168,382,0,4.98e-79,-Inf,759
augustus_masked-542_pilon-processed-gene-26.3-mRNA-1,Qrob_P0160860.2,augustus_masked-542_pilon-processed-gene-26.3-mRNA-1,95.374,281,0,1.29e-64,-Inf,552,95.374,281,0,4.35e-63,-Inf,552
augustus_masked-542_pilon-processed-gene-38.10-mRNA-1,Qrob_P0189260.2,augustus_masked-542_pilon-processed-gene-38.10-mRNA-1,99.115,113,1.3700000000000003e-79,3.7099999999999997e-34,-45.43265334245864,228,99.115,113,1.77e-79,9.779999999999998e-35,-44.74236558842579,228
augustus_masked-542_pilon-processed-gene-38.16-mRNA-1,Qrob_P0189310.2,augustus_masked-542_pilon-processed-gene-38.16-mRNA-1,80.702,228,3.91e-135,3.4799999999999994e-121,-13.949402486550724,382,80.702,228,6.51e-135,6.06e-125,-9.968891635598098,382
augustus_masked-542_pilon-processed-gene-38.25-mRNA-1,Qrob_P0189360.2,augustus_masked-542_pilon-processed-gene-38.25-mRNA-1,95.337,193,4.599999999999999e-131,3.89e-14,-116.92719176964414,365,95.337,193,6.09e-131,NA,NA,365
augustus_masked-544_pilon-processed-gene-0.0-mRNA-1,Qrob_P0000020.2,augustus_masked-544_pilon-processed-gene-0.0-mRNA-1,97.312,186,2.1899999999999998e-136,1.3800000000000001e-77,-58.79943497156111,394,97.312,186,2.97e-136,2.2e-127,-8.869666231504993,394
augustus_masked-544_pilon-processed-gene-0.1-mRNA-1,Qrob_P0000010.2,augustus_masked-544_pilon-processed-gene-0.1-mRNA-1,96.154,234,5.17e-161,9.18e-6,-155.2493521381073,447,96.154,234,4.76e-161,9.029999999999999e-156,-5.27808079759302,447
augustus_masked-545_pilon-processed-gene-0.4-mRNA-1,Qrob_P0327970.2,augustus_masked-545_pilon-processed-gene-0.4-mRNA-1,89.423,312,0,4.28e-104,-Inf,546,89.423,312,0,7.47e-149,-Inf,546
augustus_masked-547_pilon-processed-gene-21.3-mRNA-1,Qrob_P0120180.2,augustus_masked-547_pilon-processed-gene-21.3-mRNA-1,97.054,577,0,1.15e-53,-Inf,1112,97.054,577,0,6.93e-49,-Inf,1112
augustus_masked-547_pilon-processed-gene-27.6-mRNA-1,Qrob_P0712180.2,augustus_masked-547_pilon-processed-gene-27.6-mRNA-1,90.365,384,0,3.61e-69,-Inf,657,90.365,384,0,2.3899999999999998e-170,-Inf,657
augustus_masked-547_pilon-processed-gene-27.8-mRNA-1,Qrob_P0489810.2,augustus_masked-547_pilon-processed-gene-27.8-mRNA-1,86.806,144,1.1999999999999998e-88,2.8e-28,-60.367976785294594,257,86.806,144,8.66e-89,5.31e-15,-73.78757662906413,258
augustus_masked-547_pilon-processed-gene-30.1-mRNA-1,Qrob_P0414090.2,augustus_masked-547_pilon-processed-gene-30.1-mRNA-1,73.541,257,1.04e-105,3.81e-72,-33.56389163637684,306,73.541,257,3.88e-97,1.54e-82,-14.598688995242256,284
augustus_masked-547_pilon-processed-gene-5.10-mRNA-1,Qrob_P0218880.2,augustus_masked-547_pilon-processed-gene-5.10-mRNA-1,92.063,126,8.639999999999999e-67,1.67e-14,-52.28620272866869,198,92.063,126,3.1e-66,5.79e-15,-51.271316869893155,197
augustus_masked-547_pilon-processed-gene-5.9-mRNA-1,Qrob_P0218870.2,augustus_masked-547_pilon-processed-gene-5.9-mRNA-1,96.97,99,8.790000000000001e-70,7.19e-15,-54.91274001530911,205,96.97,99,6.97e-70,8.43e-19,-51.08259479652673,205
augustus_masked-547_pilon-processed-gene-7.6-mRNA-1,Qrob_P0112820.2,augustus_masked-547_pilon-processed-gene-7.6-mRNA-1,76.632,475,0,9.81e-125,-Inf,696,76.632,475,0,6.59e-120,-Inf,697
augustus_masked-550_pilon-processed-gene-1.1-mRNA-1,Qrob_P0464240.2,augustus_masked-550_pilon-processed-gene-1.1-mRNA-1,98.901,91,5.63e-62,4.21e-44,-17.873773700984323,186,98.901,91,4e-62,2.5100000000000004e-27,-34.797613730153074,186
augustus_masked-550_pilon-processed-gene-1.13-mRNA-1,Qrob_P0464080.2,augustus_masked-550_pilon-processed-gene-1.13-mRNA-1,74,300,1.04e-114,8.63e-62,-52.918977456416435,329,74,300,3.68e-115,1.44e-76,-38.59251467342173,331
augustus_masked-55153_pilon-processed-gene-0.2-mRNA-1,Qrob_P0202440.2,augustus_masked-55153_pilon-processed-gene-0.2-mRNA-1,95.305,426,0,4.659999999999999e-171,-Inf,811,95.305,426,0,4.3199999999999995e-140,-Inf,810
augustus_masked-552_pilon-processed-gene-0.0-mRNA-1,Qrob_P0061790.2,augustus_masked-552_pilon-processed-gene-0.0-mRNA-1,97.952,293,0,3.3e-33,-Inf,570,97.952,293,0,2.13e-4,-Inf,570
augustus_masked-556_pilon-processed-gene-0.4-mRNA-1,Qrob_P0616180.2,augustus_masked-556_pilon-processed-gene-0.4-mRNA-1,93.868,212,1.79e-135,2.79e-8,-127.1927511722937,378,95.775,213,3.2e-135,4.5399999999999995e-46,-89.15190587453719,377
augustus_masked-55737_pilon-processed-gene-0.0-mRNA-1,Qrob_P0027750.2,augustus_masked-55737_pilon-processed-gene-0.0-mRNA-1,85.315,143,6.48e-76,2.33e-8,-67.55578091515542,223,85.315,143,1.28e-75,8.88e-10,-65.84120299613073,223
augustus_masked-564_pilon-processed-gene-4.7-mRNA-1,Qrob_P0430950.2,augustus_masked-564_pilon-processed-gene-4.7-mRNA-1,98.387,434,0,4.1999999999999994e-160,-Inf,888,98.387,434,0,1.26e-159,-Inf,888
augustus_masked-565_pilon-processed-gene-0.1-mRNA-1,Qrob_P0320020.2,augustus_masked-565_pilon-processed-gene-0.1-mRNA-1,97.207,179,1.84e-127,4.3200000000000004e-64,-63.370665923805376,355,97.207,179,2.49e-127,2.2e-63,-63.94622333372647,355
augustus_masked-567_pilon-processed-gene-1.9-mRNA-1,Qrob_P0071420.2,augustus_masked-567_pilon-processed-gene-1.9-mRNA-1,80.822,292,9.84e-163,8.880000000000001e-80,-82.95541786734725,470,80.822,292,2.23e-162,2.54e-84,-78.05652885357178,469
augustus_masked-571_pilon-processed-gene-13.2-mRNA-1,Qrob_P0086830.2,augustus_masked-571_pilon-processed-gene-13.2-mRNA-1,94.444,198,7.71e-141,8.089999999999999e-30,-111.02089414356132,392,94.444,198,9.8e-141,7.22e-42,-98.86731112187715,392
augustus_masked-571_pilon-processed-gene-16.2-mRNA-1,Qrob_P0086780.2,augustus_masked-571_pilon-processed-gene-16.2-mRNA-1,97.89,237,1.1399999999999998e-173,2.7e-49,-124.37445891282252,483,97.89,237,9.909999999999999e-174,1.16e-50,-123.06838433474164,483
augustus_masked-571_pilon-processed-gene-21.0-mRNA-1,Qrob_P0693610.2,augustus_masked-571_pilon-processed-gene-21.0-mRNA-1,98.621,145,4.1499999999999993e-106,2.7199999999999997e-48,-57.816520807322114,298,98.621,145,5.339999999999999e-106,1.82e-47,-58.53253013095651,298
augustus_masked-571_pilon-processed-gene-4.2-mRNA-1,Qrob_P0078820.2,augustus_masked-571_pilon-processed-gene-4.2-mRNA-1,98.87,177,4.12e-120,7.61e-64,-56.26648744073744,358,98.87,177,2.5399999999999996e-119,4.91e-117,-2.2862477755030284,358
augustus_masked-571_pilon-processed-gene-7.0-mRNA-1,Qrob_P0078870.2,augustus_masked-571_pilon-processed-gene-7.0-mRNA-1,97.879,330,0,6.100000000000001e-21,-Inf,671,97.879,330,0,1.0000000000000001e-21,-Inf,671
augustus_masked-571_pilon-processed-gene-7.1-mRNA-1,Qrob_P0078880.2,augustus_masked-571_pilon-processed-gene-7.1-mRNA-1,98.246,171,1.4299999999999998e-125,2.17e-9,-116.18112369638347,349,98.246,171,1.8399999999999998e-125,7.7e-11,-114.62167290216294,349
augustus_masked-573_pilon-processed-gene-1.2-mRNA-1,Qrob_P0278170.2,augustus_masked-573_pilon-processed-gene-1.2-mRNA-1,96.639,119,5.49e-83,3.47e-11,-71.80075713034077,238,96.639,119,6.37e-83,6.8e-72,-11.028369480370884,238
augustus_masked-575_pilon-processed-gene-12.2-mRNA-1,Qrob_P0212280.2,augustus_masked-575_pilon-processed-gene-12.2-mRNA-1,98.947,285,0,1.5900000000000002e-123,-Inf,595,98.947,285,0,0,NA,595
augustus_masked-575_pilon-processed-gene-16.8-mRNA-1,Qrob_P0212190.2,augustus_masked-575_pilon-processed-gene-16.8-mRNA-1,96.813,251,0,2.59e-41,-Inf,502,96.813,251,0,3.97e-92,-Inf,502
augustus_masked-575_pilon-processed-gene-5.0-mRNA-1,Qrob_P0309610.2,augustus_masked-575_pilon-processed-gene-5.0-mRNA-1,86.275,204,3.6499999999999995e-130,6.029999999999999e-112,-18.218024447683675,365,86.275,204,4.179999999999999e-130,NA,NA,365
